step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud,transaction_type
3,'C1093826151','4','M','28007','M348934600','28007','es_transportation',31.63,0,Travel and Transport
3,'C1551465414','1','M','28007','M1823072687','28007','es_transportation',18.79,0,Travel and Transport
3,'C1687101094','2','F','28007','M348934600','28007','es_transportation',5.99,0,Travel and Transport
3,'C1331907286','2','M','28007','M348934600','28007','es_transportation',8.33,0,Travel and Transport
3,'C1055224400','3','F','28007','M348934600','28007','es_transportation',13.24,0,Travel and Transport
3,'C60351691','2','F','28007','M1823072687','28007','es_transportation',17.99,0,Travel and Transport
3,'C1879341237','4','M','28007','M348934600','28007','es_transportation',1.87,0,Travel and Transport
3,'C1273110804','4','M','28007','M348934600','28007','es_transportation',34.57,0,Travel and Transport
3,'C1952040134','3','F','28007','M348934600','28007','es_transportation',8.15,0,Travel and Transport
3,'C579037870','6','M','28007','M348934600','28007','es_transportation',52.62,0,Travel and Transport
3,'C545248492','4','M','28007','M348934600','28007','es_transportation',16.78,0,Travel and Transport
3,'C2054744914','4','F','28007','M1053599405','28007','es_health',0.32,0,Health and Wellness
3,'C1130259702','3','M','28007','M348934600','28007','es_transportation',50.22,0,Travel and Transport
3,'C1087788850','4','M','28007','M348934600','28007','es_transportation',16.0,0,Travel and Transport
3,'C118437987','2','M','28007','M1823072687','28007','es_transportation',69.82,0,Travel and Transport
3,'C352968107','2','M','28007','M348934600','28007','es_transportation',47.61,0,Travel and Transport
3,'C1820855004','2','F','28007','M348934600','28007','es_transportation',32.73,0,Travel and Transport
3,'C487569403','2','M','28007','M348934600','28007','es_transportation',16.25,0,Travel and Transport
3,'C1166355595','4','F','28007','M855959430','28007','es_hyper',72.9,0,Retail and Fashion
3,'C1622124632','2','M','28007','M348934600','28007','es_transportation',15.18,0,Travel and Transport
3,'C272748313','4','M','28007','M348934600','28007','es_transportation',11.98,0,Travel and Transport
3,'C72353846','2','M','28007','M348934600','28007','es_transportation',36.52,0,Travel and Transport
3,'C819690995','5','F','28007','M348934600','28007','es_transportation',21.66,0,Travel and Transport
3,'C671524709','5','F','28007','M348934600','28007','es_transportation',36.81,0,Travel and Transport
3,'C105845174','3','M','28007','M348934600','28007','es_transportation',56.72,0,Travel and Transport
3,'C1591908890','2','M','28007','M348934600','28007','es_transportation',3.45,0,Travel and Transport
3,'C1738944491','2','M','28007','M348934600','28007','es_transportation',9.42,0,Travel and Transport
3,'C1941625566','3','F','28007','M151143676','28007','es_barsandrestaurants',45.18,0,Food and Dining
3,'C996804095','3','M','28007','M348934600','28007','es_transportation',28.36,0,Travel and Transport
3,'C638163213','1','F','28007','M348934600','28007','es_transportation',23.11,0,Travel and Transport
3,'C1207205377','4','M','28007','M1823072687','28007','es_transportation',45.8,0,Travel and Transport
3,'C1563705147','5','F','28007','M348934600','28007','es_transportation',13.44,0,Travel and Transport
3,'C583110837','3','M','28007','M732195782','28007','es_travel',5107.7,1,Travel and Transport
3,'C1771717627','2','F','28007','M348934600','28007','es_transportation',23.26,0,Travel and Transport
3,'C995844287','5','F','28007','M348934600','28007','es_transportation',44.84,0,Travel and Transport
3,'C490092965','2','M','28007','M1649169323','28007','es_sportsandtoys',202.73,0,Entertainment
3,'C156162339','2','F','28007','M1823072687','28007','es_transportation',11.96,0,Travel and Transport
3,'C603081336','3','F','28007','M348934600','28007','es_transportation',35.15,0,Travel and Transport
3,'C864655240','2','F','28007','M1823072687','28007','es_transportation',49.43,0,Travel and Transport
3,'C345742557','5','F','28007','M1823072687','28007','es_transportation',24.33,0,Travel and Transport
3,'C83613815','2','F','28007','M348934600','28007','es_transportation',15.73,0,Travel and Transport
3,'C765155274','1','F','28007','M348934600','28007','es_transportation',36.39,0,Travel and Transport
3,'C1769927077','2','F','28007','M348934600','28007','es_transportation',41.4,0,Travel and Transport
3,'C337109624','2','F','28007','M1823072687','28007','es_transportation',30.51,0,Travel and Transport
3,'C588719767','2','M','28007','M1823072687','28007','es_transportation',17.45,0,Travel and Transport
3,'C1950723662','2','F','28007','M348934600','28007','es_transportation',6.14,0,Travel and Transport
3,'C834963773','5','F','28007','M348934600','28007','es_transportation',37.22,0,Travel and Transport
3,'C986553990','5','F','28007','M348934600','28007','es_transportation',15.37,0,Travel and Transport
4,'C603081336','3','F','28007','M348934600','28007','es_transportation',18.7,0,Travel and Transport
4,'C546957379','5','M','28007','M348934600','28007','es_transportation',1.5,0,Travel and Transport
4,'C1093826151','4','M','28007','M348934600','28007','es_transportation',35.86,0,Travel and Transport
4,'C1870872671','2','F','28007','M1823072687','28007','es_transportation',23.91,0,Travel and Transport
4,'C1738944491','2','M','28007','M348934600','28007','es_transportation',13.89,0,Travel and Transport
4,'C757503768','5','M','28007','M209847108','28007','es_wellnessandbeauty',81.63,0,Health and Wellness
4,'C1569939854','6','F','28007','M348934600','28007','es_transportation',3.58,0,Travel and Transport
4,'C83613815','2','F','28007','M348934600','28007','es_transportation',6.64,0,Travel and Transport
4,'C638163213','1','F','28007','M348934600','28007','es_transportation',22.09,0,Travel and Transport
4,'C574062699','2','M','28007','M348934600','28007','es_transportation',38.67,0,Travel and Transport
4,'C765155274','1','F','28007','M348934600','28007','es_transportation',23.22,0,Travel and Transport
4,'C823286801','2','F','28007','M348934600','28007','es_transportation',23.15,0,Travel and Transport
4,'C2096367617','2','M','28007','M348934600','28007','es_transportation',0.66,0,Travel and Transport
4,'C72353846','2','M','28007','M348934600','28007','es_transportation',5.94,0,Travel and Transport
4,'C39858251','5','F','28007','M348934600','28007','es_transportation',13.83,0,Travel and Transport
4,'C1273110804','4','M','28007','M348934600','28007','es_transportation',50.67,0,Travel and Transport
4,'C583110837','3','M','28007','M732195782','28007','es_travel',175.72,1,Travel and Transport
4,'C272748313','4','M','28007','M348934600','28007','es_transportation',34.39,0,Travel and Transport
4,'C327430270','5','F','28007','M348934600','28007','es_transportation',6.74,0,Travel and Transport
4,'C1166355595','4','F','28007','M348934600','28007','es_transportation',37.44,0,Travel and Transport
4,'C337109624','2','F','28007','M1823072687','28007','es_transportation',47.82,0,Travel and Transport
4,'C1582366224','5','M','28007','M1823072687','28007','es_transportation',10.73,0,Travel and Transport
4,'C579037870','6','M','28007','M348934600','28007','es_transportation',31.62,0,Travel and Transport
4,'C124539163','2','F','28007','M348934600','28007','es_transportation',14.75,0,Travel and Transport
4,'C1413412440','2','F','28007','M348934600','28007','es_transportation',45.54,0,Travel and Transport
4,'C1698653726','2','M','28007','M348934600','28007','es_transportation',7.75,0,Travel and Transport
4,'C1207205377','4','M','28007','M1823072687','28007','es_transportation',43.31,0,Travel and Transport
4,'C1551465414','1','M','28007','M1823072687','28007','es_transportation',45.6,0,Travel and Transport
4,'C545248492','4','M','28007','M348934600','28007','es_transportation',48.08,0,Travel and Transport
4,'C819690995','5','F','28007','M348934600','28007','es_transportation',50.36,0,Travel and Transport
4,'C345742557','5','F','28007','M1823072687','28007','es_transportation',15.07,0,Travel and Transport
4,'C1879341237','4','M','28007','M348934600','28007','es_transportation',27.66,0,Travel and Transport
4,'C118437987','2','M','28007','M1823072687','28007','es_transportation',12.53,0,Travel and Transport
4,'C51444479','3','M','28007','M348934600','28007','es_transportation',31.94,0,Travel and Transport
4,'C1156346576','4','F','28007','M348934600','28007','es_transportation',13.13,0,Travel and Transport
4,'C194016923','3','F','28007','M348934600','28007','es_transportation',5.15,0,Travel and Transport
4,'C1769470125','2','F','28007','M348934600','28007','es_transportation',5.63,0,Travel and Transport
4,'C1820855004','2','F','28007','M348934600','28007','es_transportation',19.3,0,Travel and Transport
4,'C2054744914','4','F','28007','M1823072687','28007','es_transportation',31.81,0,Travel and Transport
4,'C1331907286','2','M','28007','M348934600','28007','es_transportation',1.03,0,Travel and Transport
4,'C1988407051','5','M','28007','M348934600','28007','es_transportation',3.12,0,Travel and Transport
4,'C2126436338','1','F','28007','M855959430','28007','es_hyper',36.77,0,Retail and Fashion
4,'C834963773','5','F','28007','M348934600','28007','es_transportation',20.19,0,Travel and Transport
4,'C490238464','3','M','28007','M348934600','28007','es_transportation',20.29,0,Travel and Transport
4,'C1695454092','2','M','28007','M348934600','28007','es_transportation',60.18,0,Travel and Transport
4,'C671524709','5','F','28007','M348934600','28007','es_transportation',42.45,0,Travel and Transport
4,'C1619755203','5','F','28007','M348934600','28007','es_transportation',0.2,0,Travel and Transport
4,'C864655240','2','F','28007','M1823072687','28007','es_transportation',33.97,0,Travel and Transport
4,'C1591908890','2','M','28007','M348934600','28007','es_transportation',52.42,0,Travel and Transport
4,'C588719767','2','M','28007','M1823072687','28007','es_transportation',15.33,0,Travel and Transport
4,'C1687101094','2','F','28007','M348934600','28007','es_transportation',9.16,0,Travel and Transport
4,'C168310052','2','M','28007','M348934600','28007','es_transportation',26.86,0,Travel and Transport
4,'C156162339','2','F','28007','M1823072687','28007','es_transportation',26.2,0,Travel and Transport
4,'C487569403','2','M','28007','M348934600','28007','es_transportation',35.24,0,Travel and Transport
4,'C352968107','2','M','28007','M348934600','28007','es_transportation',46.96,0,Travel and Transport
4,'C187514477','3','M','28007','M348934600','28007','es_transportation',9.59,0,Travel and Transport
4,'C1697528836','3','F','28007','M1823072687','28007','es_transportation',16.62,0,Travel and Transport
4,'C1655037147','2','F','28007','M151143676','28007','es_barsandrestaurants',62.75,0,Food and Dining
4,'C662931726','2','F','28007','M348934600','28007','es_transportation',12.4,0,Travel and Transport
4,'C202531238','4','F','28007','M348934600','28007','es_transportation',9.88,0,Travel and Transport
4,'C60351691','2','F','28007','M840466850','28007','es_tech',135.67,0,Technology
4,'C1987405562','5','F','28007','M1053599405','28007','es_health',104.37,0,Health and Wellness
4,'C1130259702','3','M','28007','M348934600','28007','es_transportation',11.81,0,Travel and Transport
4,'C986553990','5','F','28007','M348934600','28007','es_transportation',16.19,0,Travel and Transport
4,'C153419170','3','F','28007','M85975013','28007','es_food',58.08,0,Food and Dining
4,'C1315400589','3','F','28007','M1823072687','28007','es_transportation',18.83,0,Travel and Transport
4,'C1635613216','4','F','28007','M1823072687','28007','es_transportation',6.09,0,Travel and Transport
4,'C476477241','4','M','28007','M348934600','28007','es_transportation',21.19,0,Travel and Transport
4,'C719598710','5','F','28007','M348934600','28007','es_transportation',28.33,0,Travel and Transport
4,'C603564532','1','M','28007','M1823072687','28007','es_transportation',9.43,0,Travel and Transport
4,'C490092965','2','M','28007','M348934600','28007','es_transportation',22.93,0,Travel and Transport
4,'C995844287','5','F','28007','M348934600','28007','es_transportation',19.53,0,Travel and Transport
4,'C1950723662','2','F','28007','M348934600','28007','es_transportation',33.66,0,Travel and Transport
4,'C105845174','3','M','28007','M348934600','28007','es_transportation',4.13,0,Travel and Transport
4,'C1055224400','3','F','28007','M348934600','28007','es_transportation',57.98,0,Travel and Transport
4,'C1769927077','2','F','28007','M348934600','28007','es_transportation',28.94,0,Travel and Transport
4,'C1697851479','3','M','28007','M855959430','28007','es_hyper',18.04,0,Retail and Fashion
4,'C506520283','4','F','28007','M348934600','28007','es_transportation',15.05,0,Travel and Transport
4,'C1865204568','5','M','28007','M1823072687','28007','es_transportation',31.2,0,Travel and Transport
4,'C1255236689','1','F','28007','M348934600','28007','es_transportation',59.49,0,Travel and Transport
4,'C1563705147','5','F','28007','M348934600','28007','es_transportation',27.09,0,Travel and Transport
4,'C998987490','2','F','28007','M348934600','28007','es_transportation',10.6,0,Travel and Transport
